seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
6101,20.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,100,5611,269200,0.020843239227340268,4567,67300,0.06786032689450223,0.30708104209920595,-10.254939885130366,0.07397799527738243,0.07397799564991146,0.004809948438778519,0.005267731056082994,0.04514206389896572,0.7314769996446557
6101,20.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,100,5611,269200,0.020843239227340268,4567,67300,0.06786032689450223,0.3070810420529695,-10.25493988643818,0.07397799527738243,0.07397799564991146,0.004809948438778519,0.005267731056082994,0.04514206389896572,0.7314769996446557
6101,20.0,DFT-LS+ZF,DFT-LS,ZF,100,9605,269200,0.03567979197622585,7547,67300,0.11213967310549777,0.5279777216723303,-5.547688047766889,0.08349512584856711,0.08349512610118837,0.025724724962492472,0.02278128369769547,0.18564942200668155,0.06028300034813583
6101,20.0,DFT-LS+MMSE,DFT-LS,MMSE,100,9605,269200,0.03567979197622585,7547,67300,0.11213967310549777,0.5279777153258334,-5.547688152174651,0.08349512584856711,0.08349512610118837,0.025724724962492472,0.02278128369769547,0.18564942200668155,0.06028300034813583
6101,20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,100,4016,269200,0.014918276374442794,3270,67300,0.04858841010401189,0.2647005189971659,-11.54490414356999,0.0008674574788892642,0.0008674574852921068,0.0007021625948254951,0.0006955294535146095,0.0061723461607471105,0.02803200070047751
6101,20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,4016,269200,0.014918276374442794,3270,67300,0.04858841010401189,0.2647005224568989,-11.544904030042222,0.0008674574788892642,0.0008674574852921068,0.0007021625948254951,0.0006955294535146095,0.0061723461607471105,0.02803200070047751
6101,20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,4139,269200,0.01537518573551263,3375,67300,0.050148588410104014,0.4407643581458835,-7.115870628243308,0.002037222452345304,0.0020372224663151427,0.0010440982598811388,0.0010452783244545572,0.009288702902849763,0.02172900247387588
6101,20.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,4139,269200,0.01537518573551263,3375,67300,0.050148588410104014,0.44076437684553077,-7.115870259740125,0.002037222452345304,0.0020372224663151427,0.0010440982598811388,0.0010452783244545572,0.009288702902849763,0.02172900247387588
6101,20.0,PerfectCSI+ZF,PerfectCSI,ZF,100,3727,269200,0.013844725111441308,3010,67300,0.04472511144130758,0.262461537711752,-11.618686621040425,0.0,0.0,0.0,0.0,0.0,0.004579999949783087
6101,20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,3727,269200,0.013844725111441308,3010,67300,0.04472511144130758,0.26246153446594084,-11.618686728457146,0.0,0.0,0.0,0.0,0.0,0.004579999949783087
6101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,100,4846,269200,0.01800148588410104,3937,67300,0.05849925705794948,0.33373230540381427,-9.532035029053802,0.01812534966506064,0.018125349730253218,0.0041512063064146785,0.003942102605942637,0.026749968923395498,2.452132999605965
6101,20.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,4846,269200,0.01800148588410104,3937,67300,0.05849925705794948,0.3337322992349186,-9.532035189608672,0.01812534966506064,0.018125349730253218,0.0041512063064146785,0.003942102605942637,0.026749968923395498,2.452132999605965
6101,25.0,LS-linear+ZF,LS-linear,ZF,100,85878,269200,0.3190118870728083,51088,67300,0.7591084695393759,2.924935968840376,9.322327263518341,0.747359042018652,0.7473590488731862,0.0026498051011003554,0.7602202336490155,2.9249063065648078,0.5016179982339963
6101,25.0,LS-linear+MMSE,LS-linear,MMSE,100,85878,269200,0.3190118870728083,51088,67300,0.7591084695393759,2.924936008699934,9.322327381885279,0.747359042018652,0.7473590488731862,0.0026498051011003554,0.7602202336490155,2.9249063065648078,0.5016179982339963
6101,25.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,100,2114,269200,0.007852897473997028,1703,67300,0.025304606240713224,0.19491136541759838,-14.203256722600294,0.12715940633323045,0.12715940697584302,0.001510719150537625,0.001690952149219811,0.015190738635137677,0.08093800046481192
6101,25.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,100,2114,269200,0.007852897473997028,1703,67300,0.025304606240713224,0.19491136647221977,-14.203256675602907,0.12715940633323045,0.12715940697584302,0.001510719150537625,0.001690952149219811,0.015190738635137677,0.08093800046481192
6101,25.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,100,2114,269200,0.007852897473997028,1703,67300,0.025304606240713224,0.19491136541759838,-14.203256722600294,0.0689337624446489,0.06893376283114776,0.001510719150537625,0.001690952149219811,0.015190738635137677,0.7196769991423935
6101,25.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,100,2114,269200,0.007852897473997028,1703,67300,0.025304606240713224,0.19491136647221977,-14.203256675602907,0.0689337624446489,0.06893376283114776,0.001510719150537625,0.001690952149219811,0.015190738635137677,0.7196769991423935
6101,25.0,DFT-LS+ZF,DFT-LS,ZF,100,8133,269200,0.030211738484398218,6583,67300,0.09781575037147103,0.3918162915822377,-8.138350203110994,0.09085607130546122,0.09085607168264687,0.02776793341676239,0.02450800377584528,0.13492780887521805,0.05858100048499182
6101,25.0,DFT-LS+MMSE,DFT-LS,MMSE,100,8133,269200,0.030211738484398218,6583,67300,0.09781575037147103,0.39181629712701016,-8.138350080192977,0.09085607130546122,0.09085607168264687,0.02776793341676239,0.02450800377584528,0.13492780887521805,0.05858100048499182
6101,25.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,100,1540,269200,0.005720653789004457,1242,67300,0.018454680534918277,0.19918270264577562,-14.014967582469824,0.0002652068642055383,0.00026520686740695966,0.00021442095374368364,0.00021221809271082748,0.0018959059269400313,0.027560002054087818
6101,25.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,1540,269200,0.005720653789004457,1242,67300,0.018454680534918277,0.19918270396247265,-14.01496752505176,0.0002652068642055383,0.00026520686740695966,0.00021442095374368364,0.00021221809271082748,0.0018959059269400313,0.027560002054087818
6101,25.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,1545,269200,0.0057392273402674596,1245,67300,0.01849925705794948,0.17634225696770087,-15.072872101276864,0.0006255885325663257,0.0006255885372229386,0.0003206074414629256,0.00032134639121068177,0.002951941838982748,0.02083899948047474
6101,25.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,1545,269200,0.0057392273402674596,1245,67300,0.01849925705794948,0.1763422558924665,-15.072872154238457,0.0006255885325663257,0.0006255885372229386,0.0003206074414629256,0.00032134639121068177,0.002951941838982748,0.02083899948047474
6101,25.0,PerfectCSI+ZF,PerfectCSI,ZF,100,1426,269200,0.005297176820208024,1161,67300,0.01725111441307578,0.2642147739855038,-11.560858035641868,0.0,0.0,0.0,0.0,0.0,0.004432000278029591
6101,25.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,1426,269200,0.005297176820208024,1161,67300,0.01725111441307578,0.2642147849109638,-11.56085767647445,0.0,0.0,0.0,0.0,0.0,0.004432000278029591
6101,25.0,ResidualCNN+ZF,ResidualCNN,ZF,100,2266,269200,0.008417533432392273,1850,67300,0.0274888558692422,0.22985168605048334,-12.771046123699971,0.017560385132674126,0.017560385252581908,0.003493496360606514,0.003278439477144275,0.017096540399943478,2.387091997952666
6101,25.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,2266,269200,0.008417533432392273,1850,67300,0.0274888558692422,0.22985168389181415,-12.77104620527415,0.017560385132674126,0.017560385252581908,0.003493496360606514,0.003278439477144275,0.017096540399943478,2.387091997952666
6101,30.0,LS-linear+ZF,LS-linear,ZF,100,84139,269200,0.3125520059435364,50477,67300,0.7500297176820208,6.513621702944258,16.276450641547896,0.7303494335711003,0.730349435955286,0.0008597441797610372,0.7435406911373138,2.9669792997837066,0.4511519998777658
