training_regime,training_seed,scenario,test_seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
baseline,0,unseen_10tap_steep_exponential,8301,30.0,PerfectCSI+ZF,PerfectCSI,ZF,60,164,161520,0.001015354135710748,123,40380,0.0030460624071322437,0.07097793194453159,-22.977533173356157,0.0,0.0,0.0,0.0,0.0,0.0020650006869497397
baseline,0,unseen_10tap_steep_exponential,8301,30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,164,161520,0.001015354135710748,123,40380,0.0030460624071322437,0.0709779315390077,-22.977533222981947,0.0,0.0,0.0,0.0,0.0,0.0020650006869497397
single,1101,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17624,161520,0.1091134224863794,13611,40380,0.337072808320951,0.8673000080431404,-1.2366129916426547,0.045430336807233594,0.04543033716424058,0.0171658350698029,0.017074703797698022,0.1587982284836471,2.4269933317555115
single,1101,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3395,161520,0.02101906884596335,2686,40380,0.06651807825656265,0.33292113230102577,-9.553172739075002,0.024555420114969213,0.02455542082510268,0.0061255232295176635,0.005877400046059241,0.04644278415168325,1.8764716684624243
single,1101,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,969,161520,0.00599925705794948,813,40380,0.020133729569093612,0.19113626385611732,-14.373138148122116,0.023841205522573242,0.02384120567003265,0.004940818226896226,0.004711712194451442,0.03352052957440416,2.5051133348218477
single,1101,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17478,161520,0.10820950965824666,13464,40380,0.33343239227340266,0.7807361666450762,-2.1499140402052412,0.042877798915530244,0.04287779925701519,0.017162763560190798,0.016807292013739546,0.10918476159373919,2.2500950003935336
single,1101,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3190,161520,0.019749876176324913,2618,40380,0.06483407627538386,0.34920180710788645,-9.13847035001936,0.03111564403710266,0.03111564458037416,0.00722009387294141,0.006942413110906879,0.05651171962963417,2.335973333780809
single,1101,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1383,161520,0.008562407132243686,1030,40380,0.025507677067855374,0.22095138254631846,-13.114065532148393,0.02958134295574079,0.02958134328170369,0.00597767627138334,0.005705490401790788,0.04433394026903746,2.5101500000649444
single,1101,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17109,161520,0.10592496285289747,13299,40380,0.32934621099554234,0.9640269534523158,-0.3182164677532228,0.043235457688570025,0.04323545823184152,0.0176996231234322,0.017430152961363396,0.13690932509489356,2.51337499745811
single,1101,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2746,161520,0.017000990589400692,2253,40380,0.05579494799405647,0.36796300843240265,-8.683916780941699,0.028863329192002615,0.028863329351103553,0.006530207898079728,0.006275043828645721,0.04153453823334227,2.516028332077743
single,1101,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1485,161520,0.009193907875185736,1212,40380,0.030014858841010402,0.21589773956409997,-13.315038093563388,0.026795724841455617,0.026795724938468386,0.005732149262136469,0.0055010884471509295,0.05035348470555619,2.661760004411917
single,1101,mismatch_8tap_uniform,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,19140,161520,0.11849925705794948,14382,40380,0.3561664190193165,1.0368889270048842,0.3146447329407631,0.09716892524932821,0.09716892562185725,0.025525793984221914,0.024549514016446967,0.19943100321106613,2.5481250001272806
single,1101,mismatch_8tap_uniform,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4639,161520,0.02872090143635463,3745,40380,0.09274393263992076,0.470733463759222,-6.544498544622545,0.0816149461044309,0.08161494678740079,0.014833329445294415,0.013810841630523403,0.09376690859983985,2.867136666221389
single,1101,mismatch_8tap_uniform,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2475,161520,0.015323179791976225,2041,40380,0.05054482417038138,0.28679461808538936,-10.848580055743625,0.07361575962083104,0.0736157601485805,0.012820572075240004,0.011881166790650847,0.0822539354635713,2.667651669374512
single,1101,mismatch_8tap_uniform,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17740,161520,0.10983159980188212,13730,40380,0.3400198117880139,0.8336878365381223,-1.5799306958098236,0.08843459704269965,0.08843459752388298,0.023226095852442084,0.0220739942509681,0.1365946944182118,2.2801983320581107
single,1101,mismatch_8tap_uniform,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4814,161520,0.029804358593363053,3689,40380,0.09135710747894997,0.601028337806688,-4.422101020413103,0.07285601733407626,0.07285601764451713,0.014546413416974246,0.01367834647729372,0.10511041902160893,2.8515833347531347
single,1101,mismatch_8tap_uniform,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2570,161520,0.01591134224863794,2083,40380,0.05158494304110946,0.5896328047050816,-4.588367242936985,0.09092908869497478,0.09092908956420918,0.016008179621227706,0.014847443829057737,0.08282489377112749,1.9197399989934638
single,1101,mismatch_8tap_uniform,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18484,161520,0.11443784051510648,14246,40380,0.3527984150569589,1.743018919192812,4.82604202167718,0.092752432047079,0.09275243238856395,0.02404612520088752,0.023263853136450054,0.1655291396814088,2.42882500072786
single,1101,mismatch_8tap_uniform,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4247,161520,0.02629395740465577,3415,40380,0.0845715700842001,0.3812112600743781,-8.376685596353907,0.07480264423259844,0.07480264460900798,0.014159135563143839,0.013188005931442603,0.0883927599992603,2.2730616678018123
single,1101,mismatch_8tap_uniform,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2609,161520,0.01615279841505696,2052,40380,0.050817236255572065,0.31527044499824775,-10.02633480488268,0.06753437952526535,0.06753437995988255,0.01242865925305523,0.011601420219327944,0.08897421643293152,2.612841667238778
single,1101,unseen_10tap_steep_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15977,161520,0.09891654284299158,12546,40380,0.31069836552748886,0.7586261381863391,-2.399443958355761,0.022478514141403137,0.02247851451393217,0.012652502806546787,0.012653309370701511,0.0937886863326033,2.4915783302276395
single,1101,unseen_10tap_steep_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2092,161520,0.01295195641406637,1729,40380,0.04281822684497276,0.23187892490854495,-12.694774437490635,0.009507196369425704,0.009507196584794049,0.003123415905671815,0.003037799793916444,0.02260587455627198,1.9491049994636949
single,1101,unseen_10tap_steep_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,470,161520,0.0029098563645368995,378,40380,0.009361069836552749,0.12970133916425847,-17.74111079618342,0.009433475401601754,0.009433475511226181,0.002447977643168997,0.002339008762404167,0.013094050541015652,2.502736666550239
single,1101,unseen_10tap_steep_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15700,161520,0.09720158494304111,12355,40380,0.30596830113917783,1.8270816322543424,5.235159032935856,0.02027512137622883,0.020275121609059473,0.01181447075990339,0.011720591993071138,0.0839482322645684,2.4781350022143065
single,1101,unseen_10tap_steep_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1917,161520,0.011868499257057949,1586,40380,0.03927686973749381,0.25356098682185846,-11.918351333737647,0.010763165025855415,0.010763165177195333,0.0032811131570876268,0.003186903974468199,0.01741572653603119,2.418961662624497
single,1101,unseen_10tap_steep_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,508,161520,0.003145121347201585,436,40380,0.010797424467558197,0.11492397524101114,-18.79178720191779,0.011317381135692509,0.011317381306434981,0.002929634158499539,0.0027888680686980177,0.014432929567798661,2.695923335462188
single,1101,unseen_10tap_steep_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15949,161520,0.09874318969787023,12432,40380,0.30787518573551265,0.8288784741776751,-1.6301827753123086,0.02197860269031177,0.021978602969708542,0.012728425348177553,0.012694372919698556,0.241578904648001,2.3879616671668678
single,1101,unseen_10tap_steep_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2080,161520,0.012877662209014363,1729,40380,0.04281822684497276,0.3188099397148743,-9.929362936482882,0.010584154193444799,0.01058415432732242,0.003398669997113757,0.003285571617501167,0.020802451559575275,2.4949283309979364
single,1101,unseen_10tap_steep_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,503,161520,0.003114165428429916,408,40380,0.010104011887072809,0.1302902700452899,-17.701760315590242,0.00891716088129518,0.008917160991889736,0.0021925914533009443,0.002103499746590387,0.013099866475871143,2.3883700011841333
single,1201,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17598,161520,0.10895245170876672,13582,40380,0.33635463100544827,0.8463734169919835,-1.4487597094621272,0.041142000320057076,0.04114200063049793,0.01615955976303667,0.016094825595306853,0.14742704262025655,2.4475049993876987
single,1201,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3253,161520,0.020139920752847946,2599,40380,0.06436354631005448,0.4147624020783871,-7.644012379794546,0.022151104516039292,0.0221511050981159,0.005611333241298174,0.00543352469879513,0.041502495381670695,2.464295001603508
single,1201,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,877,161520,0.0054296681525507675,740,40380,0.018325903912828134,0.16042950690390545,-15.894315026896814,0.022239830748488506,0.022239830958036087,0.004794147198360103,0.004579060076503083,0.030996887758374215,2.2762833342615827
single,1201,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17393,161520,0.10768325903912829,13400,40380,0.3318474492322932,0.7754182181288637,-2.209279992810625,0.037195826942722006,0.0371958272686849,0.01584038414681951,0.015543500046866636,0.10533172700864574,2.5103833327496736
single,1201,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3085,161520,0.019099801882119863,2540,40380,0.0629024269440317,0.45854376955994886,-6.772384062644687,0.028335718876527003,0.028335719373232374,0.00684005810180679,0.00661155884542192,0.052711589634418486,2.149203336254383
single,1201,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1286,161520,0.007961862308073303,962,40380,0.02382367508667657,0.2632161055784328,-11.593750815611008,0.026989025184108565,0.02698902538201461,0.005442060916296517,0.005214946381359672,0.040446934435749426,2.2754499989484125
single,1201,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17001,161520,0.10525631500742942,13200,40380,0.32689450222882616,0.864168888773393,-1.2680274584187659,0.03892057233800491,0.038920572772622106,0.016677287003646294,0.016431017445089915,0.12933038941894967,2.1334549979656003
single,1201,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2688,161520,0.01664190193164933,2199,40380,0.05445765230312036,0.3265703114236241,-9.7204659921681,0.027329353693251807,0.027329353852352748,0.006290085549699143,0.006060459967314576,0.03886537024906526,2.1141050009949445
single,1201,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1417,161520,0.008772907379891035,1176,40380,0.02912332838038633,0.20834010843864517,-13.624542282582953,0.024766528480298197,0.02476652859671352,0.005425237210389847,0.005218424043656948,0.044867836070867875,2.142301667966725
single,1201,mismatch_8tap_uniform,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,19000,161520,0.11763249133234274,14305,40380,0.3542595344229817,1.1331848262948208,1.0860150109222926,0.08662227666936814,0.08662227704189718,0.02346062919435402,0.022507922211661934,0.17989861702856919,2.392888331087306
single,1201,mismatch_8tap_uniform,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4412,161520,0.027315502724120852,3591,40380,0.08893016344725112,0.5204250338015084,-5.672836418213439,0.07023418951624384,0.07023419019921372,0.013875347763920824,0.012871992256259545,0.08428866917189831,2.371448333724402
single,1201,mismatch_8tap_uniform,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2147,161520,0.01329247152055473,1775,40380,0.04395740465577019,0.28625466109466563,-10.864948659244638,0.06723655038513243,0.06723655085079372,0.012395285874178322,0.011471425221922496,0.06981652683850068,2.388843332300894
single,1201,mismatch_8tap_uniform,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17559,161520,0.1087109955423477,13627,40380,0.33746904408122835,1.9233406128185975,5.681124043254814,0.0754248028776298,0.07542480325015882,0.021233378040293852,0.02013782006688416,0.12537784166634083,2.488069999283956
single,1201,mismatch_8tap_uniform,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4657,161520,0.02883234274393264,3619,40380,0.0896235760277365,0.7943599119266365,-1.999653620272406,0.06662476749625057,0.06662476780669142,0.013928819086868317,0.013108447651999693,0.09354547785284618,2.89571000127277
single,1201,mismatch_8tap_uniform,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2301,161520,0.01424591381872214,1852,40380,0.045864289252105,0.8058000227639137,-1.8754544935757547,0.07890406648706023,0.0789040672321183,0.01457642496485884,0.013458782387897373,0.07523291025621195,2.6014683355848924
single,1201,mismatch_8tap_uniform,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18371,161520,0.11373823675086676,14137,40380,0.3500990589400693,2.17207271348549,6.737487196760895,0.07944516103404263,0.07944516137552758,0.02212677278245489,0.021307552714521685,0.15276783884813389,3.259661667107139
single,1201,mismatch_8tap_uniform,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4051,161520,0.02508048538880634,3255,40380,0.08060921248142645,0.5195619738523953,-5.687252839062503,0.06422164724208415,0.06422164749431734,0.01273332157676729,0.011830308356244738,0.07357282901648432,2.888891668408178
single,1201,mismatch_8tap_uniform,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2294,161520,0.014202575532441803,1828,40380,0.045269935611688954,0.31130307822468445,-10.13633169817848,0.05868879833142273,0.05868879870395176,0.011664884878943365,0.010844207875197753,0.07242808964219875,2.3124550022960952
single,1201,unseen_10tap_steep_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15981,161520,0.09894130757800891,12556,40380,0.3109460128776622,0.7871831164051958,-2.078484585505112,0.02183647670317441,0.021836477005854248,0.012466116272844375,0.012503276470427711,0.09377334072099378,2.2168999993785596
single,1201,unseen_10tap_steep_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2086,161520,0.012914809311540366,1746,40380,0.04323922734026746,0.23629246684215502,-12.531002474761282,0.009535115532344207,0.009535115850546087,0.0031500183278694747,0.0031011811156834786,0.02310190357384272,2.066920000652317
single,1201,unseen_10tap_steep_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,463,161520,0.0028665180782565624,372,40380,0.009212481426448737,0.11860936373462767,-18.51762047613783,0.009017734883430724,0.009017734976562981,0.0021642074464277056,0.0020954205703067903,0.011219206181704067,2.4655933365769065
single,1201,unseen_10tap_steep_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15754,161520,0.09753590886577514,12397,40380,0.3070084200099059,0.7880698316955822,-2.0687059503018657,0.019422352275190253,0.01942235246145477,0.01162602521168689,0.01158651631946365,0.0804069668520242,2.5743149972792403
single,1201,unseen_10tap_steep_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1885,161520,0.011670381376919267,1558,40380,0.03858345715700842,0.23670980410113338,-12.51567507979229,0.009847498227221271,0.009847498347517103,0.0029961455254427466,0.0029244313860544934,0.015230027601743738,2.277096667967271
single,1201,unseen_10tap_steep_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,421,161520,0.0026064883605745417,363,40380,0.008989598811292718,0.10808662379320232,-19.324560972412858,0.010108477968606167,0.010108478104424041,0.0024089068533309425,0.0023203714949583325,0.011457172813243233,1.8600199997308664
single,1201,unseen_10tap_steep_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15881,161520,0.09832218920257553,12403,40380,0.3071570084200099,2.220760888446259,6.930036002858837,0.020445085604054232,0.020445085852406918,0.011969600951609512,0.01198450056059907,0.21663096643363436,2.447070002381224
single,1201,unseen_10tap_steep_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2042,161520,0.012642397226349678,1692,40380,0.04190193164933135,0.4170847076190528,-7.595514664767007,0.009898501506540924,0.00989850163847829,0.003038974424513678,0.0029565216527165225,0.01931039587749789,2.458519995949852
single,1201,unseen_10tap_steep_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,444,161520,0.00274888558692422,367,40380,0.009088657751362061,0.12293972772822041,-18.20615506072138,0.007948077558345782,0.007948077653418295,0.0019430306524251743,0.001890888409737575,0.011345797634082071,2.1499533327490403
single,1301,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17627,161520,0.1091319960376424,13622,40380,0.3373452204061417,0.8399483583454996,-1.5149482876914275,0.04399340331243972,0.04399340362288058,0.01669261808662365,0.016581857639054457,0.15272274045273662,2.2812133320258
single,1301,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3304,161520,0.02045567112431897,2623,40380,0.06495789995047054,0.3519617173671906,-9.070091437275154,0.023371574682338785,0.02337157535754765,0.0055156742591255655,0.005294013168895617,0.04374452386788714,2.4754116656064675
single,1301,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,887,161520,0.0054915799900941056,735,40380,0.018202080237741457,0.169709701325881,-15.40586661718545,0.024431649145359793,0.024431649331624308,0.00482878766876335,0.00458293948128509,0.03215857882363101,2.5227516666442775
single,1301,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17444,161520,0.10799900941059931,13440,40380,0.3328380386329866,0.8003201560764517,-1.9347249050910125,0.040657655661925675,0.04065765600341062,0.01620915544529756,0.015923071031769116,0.10692764525301754,2.3479966660185405
single,1301,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3077,161520,0.019050272412085192,2533,40380,0.06272907379891035,0.5117555785020278,-5.818748290380233,0.02972308105478684,0.029723081551492215,0.006733415528045347,0.006499467881318803,0.050327209210566555,2.3909316660137847
single,1301,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1350,161520,0.008358098068350668,1024,40380,0.025359088657751362,0.2832052918532814,-10.957972717300228,0.027864022514161965,0.027864022770275672,0.005417932698037475,0.005191110891367619,0.04332819381379523,2.458971667510923
single,1301,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17076,161520,0.10572065378900446,13250,40380,0.3281327389796929,0.9918253181937243,-0.07129619451213126,0.04248019621397058,0.04248019678828617,0.01725391863534848,0.016976707614958286,0.1361448195297271,1.8741199994110502
single,1301,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2674,161520,0.016555225359088658,2190,40380,0.05423476968796434,0.30124566706775135,-10.421583819933144,0.027721747853017103,0.02772174801211804,0.006193288324478393,0.005979709437815473,0.039692598418332635,1.9418483328384657
single,1301,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1432,161520,0.008865775136206042,1183,40380,0.029296681525507677,0.22376738532462165,-13.004064254789906,0.025845388367694493,0.025845388453065728,0.00545614704703136,0.005250073231097,0.048340821537810066,2.476281668350566
single,1301,mismatch_8tap_uniform,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,19140,161520,0.11849925705794948,14373,40380,0.3559435364041605,1.034758390279106,0.29677913077983337,0.09497560031401614,0.09497560062445701,0.02503703044106563,0.02412512101388226,0.1954500090330839,2.1731233330986774
single,1301,mismatch_8tap_uniform,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4497,161520,0.02784175334323923,3657,40380,0.09056463595839524,0.5710132726319791,-4.867075937925895,0.0756437537027523,0.07564375438572218,0.013885282750319068,0.012943236312518517,0.09162049651301156,2.4331716645974666
single,1301,mismatch_8tap_uniform,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2384,161520,0.014759782070331847,1972,40380,0.04883605745418524,0.26449575839670825,-11.551625763288534,0.07491013158966477,0.07491013205532605,0.01300036716759981,0.012055917319958098,0.07711310569720808,2.5147383329264508
single,1301,mismatch_8tap_uniform,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17679,161520,0.10945393759286776,13688,40380,0.3389796929172858,0.970376146008614,-0.26119775857906913,0.08395404076824585,0.08395404120286305,0.02256533765854935,0.021455829745779434,0.1359037153578053,2.4695916659159898
single,1301,mismatch_8tap_uniform,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4763,161520,0.029488608221892025,3682,40380,0.09118375433382862,0.9867925888195228,-0.11548241767262613,0.06995265217653165,0.06995265248697251,0.013932331781446313,0.01314303357891428,0.10245167359244078,2.13033500185702
single,1301,mismatch_8tap_uniform,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2506,161520,0.015515106488360575,2042,40380,0.05056958890539871,0.2686077156962588,-11.417630329535042,0.0879937349508206,0.08799373569587866,0.015577855245404256,0.014457880573657652,0.08099879645936502,2.2965449975648276
single,1301,mismatch_8tap_uniform,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18457,161520,0.11427067855373947,14205,40380,0.35178306092124817,1.2135635902829425,1.6812507626860431,0.08717426968117555,0.0871742700226605,0.022861216108625133,0.022114491074656448,0.16125177796930074,2.495611665653996
single,1301,mismatch_8tap_uniform,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4201,161520,0.026009162951956415,3386,40380,0.08385339276869737,0.3688794767435783,-8.662310136719505,0.07220006140414625,0.0722000617805558,0.013791828057340657,0.012838528561405837,0.08779420183273032,2.507780000451021
single,1301,mismatch_8tap_uniform,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2464,161520,0.015255076770678553,1934,40380,0.0478949975235265,0.2944103716642741,-10.620937889597,0.06523737882768425,0.06523737920021327,0.01203371128164387,0.011204479878263859,0.08399649153385932,2.0140583321335725
single,1301,unseen_10tap_steep_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15955,161520,0.09878033680039623,12529,40380,0.31027736503219416,0.7775771099643283,-2.185130649971578,0.021985607811560233,0.02198560817632824,0.01266248975104342,0.012660096717687945,0.09733371840945135,2.4044416645968645
single,1301,unseen_10tap_steep_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2039,161520,0.012623823675086677,1694,40380,0.04195146111936602,0.22406805043289518,-12.992401290529646,0.008638938983979945,0.008638939251735185,0.0026729070620300868,0.0026161159194695452,0.022458547012259564,2.6354633329901844
single,1301,unseen_10tap_steep_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,438,161520,0.002711738484398217,356,40380,0.008816245666171372,0.14603997532367488,-16.710564982097907,0.009284287873500337,0.009284287976333872,0.0021221421421311485,0.0020166777253810626,0.01099038746615406,2.4051549999664226
single,1301,unseen_10tap_steep_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15723,161520,0.09734398216939079,12376,40380,0.3064883605745419,0.9020310002879455,-0.8955707342467032,0.019710443424992265,0.01971044362677882,0.011514568872128924,0.011452663472543161,0.08581819407797107,2.46321166632697
single,1301,unseen_10tap_steep_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1851,161520,0.011459881129271916,1520,40380,0.037642397226349676,0.21807223952796723,-13.227992326863525,0.009864082200995957,0.00986408234651511,0.0029142708236274,0.0028352522446463504,0.015856792913594594,2.4622666654371037
single,1301,unseen_10tap_steep_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,435,161520,0.0026931649331352154,373,40380,0.009237246161466072,0.1238533096992431,-18.14184766772963,0.010414173260020714,0.010414173405539866,0.002406379487850548,0.002297932227763037,0.012537129826766129,2.4096216662049605
single,1301,unseen_10tap_steep_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15936,161520,0.09866270430906389,12439,40380,0.308048538880634,3.46397201833695,10.791487503332625,0.0218220638576895,0.02182206412932525,0.012570441809172432,0.012562473366657893,0.24838843177227923,2.1778516660560854
single,1301,unseen_10tap_steep_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2011,161520,0.012450470529965329,1662,40380,0.04115898959881129,0.3615629298794841,-8.836322060286795,0.009958429454127327,0.009958429591885457,0.003019684435760913,0.002908028358554778,0.01758089282278282,1.8962666630007636
single,1301,unseen_10tap_steep_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,490,161520,0.003033680039623576,377,40380,0.009336305101535413,0.14026058258651453,-17.06128723094877,0.008401571856423592,0.008401571955376615,0.0018737460991057257,0.0017949906764746022,0.011651554804120678,2.3213883328329152
domain_randomized,1101,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17697,161520,0.10956537890044576,13653,40380,0.33811292719167907,0.8518348688070762,-1.392891731815891,0.05039165341295302,0.050391654033834735,0.01772705412004143,0.017594342515803874,0.15591497623051206,2.272801663396725
domain_randomized,1101,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3456,161520,0.021396731054977712,2762,40380,0.06840019811788015,0.30443905685154626,-10.329992643350476,0.03273184857874488,0.0327318496342438,0.007431453142392759,0.0070929533433324345,0.0508052268375953,2.402973333664704
domain_randomized,1101,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,972,161520,0.006017830609212482,786,40380,0.019465081723625557,0.4591454387018625,-6.760994514926226,0.028187488240655513,0.02818748828722164,0.0057459428634804985,0.005491446391291296,0.030645210466658076,2.3529000012786128
domain_randomized,1101,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17289,161520,0.10703937592867756,13402,40380,0.33189697870232787,0.8415425613719116,-1.4984782901022264,0.04298960942154129,0.04298960977078726,0.01683772506657988,0.016563051737224062,0.10664541648390392,2.0420733320255144
domain_randomized,1101,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3181,161520,0.01969415552253591,2615,40380,0.06475978207033185,0.34131825916606906,-9.336809561532037,0.036310816664869586,0.03631081727022926,0.0074552093496701366,0.007165325972406814,0.04941026708887269,1.853905000219432
domain_randomized,1101,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1286,161520,0.007961862308073303,1010,40380,0.02501238236750867,0.2170055944566825,-13.270581395808414,0.033042040009362,0.03304204019562652,0.005922054456702123,0.005653288001970698,0.03980109380014862,2.465688331964581
domain_randomized,1101,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16932,161520,0.10482912332838039,13189,40380,0.32662209014363547,0.7795548305494348,-2.1630666597246955,0.04612567060006161,0.04612567120542129,0.017208429030142726,0.0169495167521139,0.12464090309416255,2.4310700013302267
domain_randomized,1101,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2832,161520,0.017533432392273403,2332,40380,0.057751362060425956,0.27387867330224874,-11.248835691376108,0.03411761027139922,0.03411761063616723,0.007369481440400704,0.007092080276925117,0.041169683123007415,2.225548332595887
