snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot
5.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,157114,201900,111213,0.19454432887568104,0.002465393427594734,0.0061243767877894855,0.5508320950965825,0.0037724780160679054,0.00937135490646335,2.052435106001011,1.1562233923992609,2.872218132266904,5.415206510611817,4.498682805799619,11.17534761108962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005073667562101036,0.0001070578630072186,0.0002659464748356323,0.19454432887568104,0.5508320950965825,0.19454432887568104
10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,80693,201900,61700,0.09991703813769193,0.003286329091427613,0.008163694029237532,0.30559683011391775,0.008447957870820002,0.020985890734181993,0.8692387162118657,0.1330752673627762,0.3305772901571302,-1.2820519402765054,1.2843293188598697,3.190450895286417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005063332500867546,0.00013860799425030845,0.00034432134566726415,0.09991703813769193,0.3055968301139178,0.09991703813769193
15.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,30873,201900,24723,0.038228083209509656,0.001601539932257654,0.003978445742595307,0.1224517087667162,0.005017648225394549,0.012464529180999719,0.4283003786429565,0.015443173859514672,0.03836297057353729,-7.368755471904791,0.31070889069426594,0.7718436727497372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005251666686187188,0.00022678258754339382,0.0005633591780848653,0.038228083209509656,0.1224517087667162,0.038228083209509656
20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,9772,201900,7945,0.012100049529470034,0.00034997880661174596,0.000869395551817614,0.039351163942545814,0.0013341827176641826,0.003314293603315139,0.27429110119971406,0.05611139146090565,0.13938842358682116,-11.353313218106251,1.736312070012836,4.313238292486165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00514599805076917,0.00017424350766831137,0.0004328448684265101,0.012100049529470035,0.039351163942545814,0.012100049529470034
25.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,2929,201900,2361,0.0036267954432887568,0.00046269148116687625,0.001149389357272255,0.011693907875185735,0.0013677399709917735,0.003397654441808967,0.14315511621915325,0.029526825017224135,0.07334869953353956,-17.00120528632293,1.7262702771085485,4.2882930960390375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496133395548289,0.00040303325605671274,0.0010011901104600071,0.0036267954432887568,0.011693907875185736,0.0036267954432887568
30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,985,201900,802,0.0012196631996037642,0.0004976233027203798,0.001236164812533446,0.003972263496780585,0.0014821895624268983,0.0036819629879873785,0.08967499191488552,0.03305225452312327,0.08210635191926093,-21.306003790900924,2.9818018357687373,7.407206389199484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186999818154921,0.00015418128616916647,0.000383007547418996,0.0012196631996037642,0.003972263496780585,0.0012196631996037642
0.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,241628,201900,148990,0.2991926696384349,0.0011963001220430067,0.0029717742477385553,0.7379395740465577,0.002276475956545615,0.005655079773547868,2.272937851252532,0.12028542418879216,0.298805558401264,7.123684825867911,0.45786591660040904,1.1374019903522075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996667557861656,0.00021214852993316858,0.0005270061636993778,0.2991926696384349,0.7379395740465577,0.2991926696384349
5.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,157114,201900,111213,0.19454432887568104,0.002465393427594734,0.0061243767877894855,0.5508320950965825,0.0037724780160679054,0.00937135490646335,2.0524351200995485,1.156223406527292,2.872218167362879,5.415206561621106,4.498682828462912,11.175347667388362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005073667562101036,0.0001070578630072186,0.0002659464748356323,0.19454432887568104,0.5508320950965825,0.19454432887568104
10.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,80693,201900,61700,0.09991703813769193,0.003286329091427613,0.008163694029237532,0.30559683011391775,0.008447957870820002,0.020985890734181993,0.8692386881929121,0.13307523712013855,0.3305772150302536,-1.2820521956573925,1.2843290789814836,3.1904502993954718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005063332500867546,0.00013860799425030845,0.00034432134566726415,0.09991703813769193,0.3055968301139178,0.09991703813769193
15.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,30873,201900,24723,0.038228083209509656,0.001601539932257654,0.003978445742595307,0.1224517087667162,0.005017648225394549,0.012464529180999719,0.4283003780995995,0.01544317405648322,0.03836297106283429,-7.368755483016041,0.31070889426867465,0.7718436816290607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005251666686187188,0.00022678258754339382,0.0005633591780848653,0.038228083209509656,0.1224517087667162,0.038228083209509656
20.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,9772,201900,7945,0.012100049529470034,0.00034997880661174596,0.000869395551817614,0.039351163942545814,0.0013341827176641826,0.003314293603315139,0.2742911029876958,0.05611139682756499,0.13938843691834202,-11.353313182740171,1.7363122281005563,4.313238685197833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00514599805076917,0.00017424350766831137,0.0004328448684265101,0.012100049529470035,0.039351163942545814,0.012100049529470034
25.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,2929,201900,2361,0.0036267954432887568,0.00046269148116687625,0.001149389357272255,0.011693907875185735,0.0013677399709917735,0.003397654441808967,0.14315511527891336,0.02952682589889247,0.07334870172372512,-17.00120535147494,1.726270334873162,4.288293239534293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496133395548289,0.00040303325605671274,0.0010011901104600071,0.0036267954432887568,0.011693907875185736,0.0036267954432887568
30.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,985,201900,802,0.0012196631996037642,0.0004976233027203798,0.001236164812533446,0.003972263496780585,0.0014821895624268983,0.0036819629879873785,0.08967499545723125,0.033052261009349625,0.08210636803194044,-21.306003557344596,2.98180228026182,7.407207493381514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186999818154921,0.00015418128616916647,0.000383007547418996,0.0012196631996037642,0.003972263496780585,0.0012196631996037642
0.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,252422,201900,153272,0.31255819712729077,0.001106493238130223,0.002748681580636025,0.7591480931154037,0.003047777335294777,0.007571098615623686,2.6275055639029303,0.5450254116424508,1.3539181789232593,8.266174076843855,1.8029949160815841,4.478887665132385,0.1188219889253378,0.0028390777295580825,0.0070526600545857375,0.11882199048995971,0.002839077860714255,0.007052660380395731,0.092995464031895,0.002573172822189942,0.006392115646453061,0.0937900754561027,0.002795103508449211,0.006943422033584342,0.6789379763479033,0.028744112352740346,0.0714043334862308,2.501874332956504,0.08265810759514329,0.20533412225901185,0.3125581971272907,0.7591480931154037,0.31255819712729077
5.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,165891,201900,116455,0.2054123328380386,0.0026504086699314037,0.0065839801285266335,0.5767954432887569,0.003821477065863149,0.009493075293899648,1.3174835894956762,0.09989218641985452,0.24814594739475482,2.3777609782854676,0.6732271975365671,1.6723890699765753,0.04776524567976594,0.0008814046834948243,0.0021895306135828567,0.0477652462820212,0.0008814047987485201,0.002189530899888909,0.031783111287901795,0.00033682597432578576,0.0008367221051197328,0.03201192054897547,0.0003419351910745647,0.000849414103122881,0.251194478670756,0.013299917294741361,0.033038826115027446,2.4673856671627923,0.019598065892882016,0.048684294561876125,0.20541233283803864,0.5767954432887568,0.2054123328380386
10.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,87678,201900,66916,0.10856612184249627,0.00302934791916961,0.007525317408021619,0.33143140168400204,0.008675633491269754,0.021551468328987373,1.3730272897099958,0.7973098921692504,1.980627571089224,1.8405102191675944,4.769499404298774,11.848093336389319,0.022428541692594686,0.001332858967724012,0.003311005226167834,0.022428542079093557,0.0013328590828017254,0.0033110055120367217,0.011665797700795033,7.231923916376732e-05,0.0001796509492918058,0.011685328308182459,8.364036081883116e-05,0.0002077741745344632,0.1068832108968248,0.0038728014162680542,0.009620572048271561,2.4848019998171367,0.06386659391632822,0.15865341446859513,0.10856612184249628,0.331431401684002,0.10856612184249627
15.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,35205,201900,28172,0.04359212481426449,0.002004746216880051,0.004980065679840541,0.1395344229816741,0.0060426785694055124,0.015010845714245767,0.5991152323948897,0.10672840980544772,0.26512806771285635,-4.549564286364336,1.6444685699767918,4.0850863904674855,0.013826506038506825,0.001468910013141438,0.0036489747588123187,0.013826506248054406,0.001468910104815555,0.0036489749865434504,0.004892084547318518,0.000128170871593768,0.00031839409567398826,0.004881450137666737,0.0001361676282469233,0.00033825914044778165,0.03728796395861233,0.004543333728103139,0.011286266651048227,2.5177909994575507,0.02439904917352784,0.060610598182811226,0.043592124814264485,0.1395344229816741,0.04359212481426449
20.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,12107,201900,9878,0.014991332342743932,0.0006192805632039309,0.0015383782012088685,0.048925210500247646,0.0019552977674341535,0.004857228921784407,0.27436636751928545,0.026569450522047986,0.0660021740223039,-11.259774690474023,0.823271280797655,2.04511923563045,0.011124481592172136,0.00017686859854117195,0.0004393659556605547,0.011124481727601962,0.0001768686126078654,0.0004393659906041583,0.0028018906091650327,7.900267002149392e-05,0.00019625351192936033,0.0027724868482133995,6.902915025076088e-05,0.00017147791534799487,0.018838756924960762,0.002536537766367179,0.006301109122711658,2.496179668814875,0.04736375699217667,0.11765809491444444,0.014991332342743934,0.048925210500247646,0.014991332342743932
25.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,4730,201900,3915,0.005856859831599802,0.00084552985426251,0.0021004125973842617,0.019390787518573552,0.0021846033818114837,0.005426855645975211,0.2432758552366331,0.139941488158951,0.3476339281741124,-13.149940740095985,4.620059569508049,11.47686420714794,0.009889624788193033,0.001079774457303185,0.0026823084495715887,0.009889624893354872,0.0010797744638577226,0.002682308465853962,0.002207681100505094,0.00014291837044093857,0.00035502891371423916,0.0021713820136695476,0.00013802964305965253,0.0003428846416639201,0.014643505833034092,0.0010867134103756991,0.0026995457645790865,2.4049659994003982,0.19738506541507467,0.4903316847338928,0.005856859831599802,0.019390787518573552,0.005856859831599802
30.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,2557,201900,2139,0.00316617137196632,0.0007476110101791799,0.0018571687041058606,0.010594353640416047,0.002080874451487336,0.005169178698357475,0.1369898652647942,0.014414908975280312,0.03580861899694213,-17.29975396061508,0.9448339914458371,2.3470977494941927,0.010038807031620916,0.001414218620325588,0.0035131138074103153,0.010038807207796102,0.0014142186104259384,0.003513113782818222,0.0019461005634123767,0.00017282905866678548,0.000429331182320472,0.0019091605489181044,0.0001699209586201568,0.0004221070613250989,0.012951935593349237,0.0009668906251807555,0.0024018894651493677,2.501042333121101,0.033463707738160695,0.08312845836735633,0.00316617137196632,0.010594353640416047,0.00316617137196632
0.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,252422,201900,153272,0.31255819712729077,0.001106493238130223,0.002748681580636025,0.7591480931154037,0.003047777335294777,0.007571098615623686,2.627505624390284,0.5450255368904475,1.3539184900565313,8.266174229672778,1.8029952403612832,4.4788884706878145,0.1188219889253378,0.0028390777295580825,0.0070526600545857375,0.11882199048995971,0.002839077860714255,0.007052660380395731,0.092995464031895,0.002573172822189942,0.006392115646453061,0.0937900754561027,0.002795103508449211,0.006943422033584342,0.6789379763479033,0.028744112352740346,0.0714043334862308,2.501874332956504,0.08265810759514329,0.20533412225901185,0.3125581971272907,0.7591480931154037,0.31255819712729077
5.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,165891,201900,116455,0.2054123328380386,0.0026504086699314037,0.0065839801285266335,0.5767954432887569,0.003821477065863149,0.009493075293899648,1.3174835960060003,0.09989218246967825,0.24814593758197295,2.3777610226972965,0.6732271685924386,1.672388998075374,0.04776524567976594,0.0008814046834948243,0.0021895306135828567,0.0477652462820212,0.0008814047987485201,0.002189530899888909,0.031783111287901795,0.00033682597432578576,0.0008367221051197328,0.03201192054897547,0.0003419351910745647,0.000849414103122881,0.251194478670756,0.013299917294741361,0.033038826115027446,2.4673856671627923,0.019598065892882016,0.048684294561876125,0.20541233283803864,0.5767954432887568,0.2054123328380386
10.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,87678,201900,66916,0.10856612184249627,0.00302934791916961,0.007525317408021619,0.33143140168400204,0.008675633491269754,0.021551468328987373,1.3730272719087406,0.7973098985929287,1.9806275870465253,1.8405100778833896,4.769499461467367,11.848093478403978,0.022428541692594686,0.001332858967724012,0.003311005226167834,0.022428542079093557,0.0013328590828017254,0.0033110055120367217,0.011665797700795033,7.231923916376732e-05,0.0001796509492918058,0.011685328308182459,8.364036081883116e-05,0.0002077741745344632,0.1068832108968248,0.0038728014162680542,0.009620572048271561,2.4848019998171367,0.06386659391632822,0.15865341446859513,0.10856612184249628,0.331431401684002,0.10856612184249627
15.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,35205,201900,28172,0.04359212481426449,0.002004746216880051,0.004980065679840541,0.1395344229816741,0.0060426785694055124,0.015010845714245767,0.5991152290632976,0.10672841119087569,0.26512807115445025,-4.549564339317399,1.6444686118715584,4.085086494539855,0.013826506038506825,0.001468910013141438,0.0036489747588123187,0.013826506248054406,0.001468910104815555,0.0036489749865434504,0.004892084547318518,0.000128170871593768,0.00031839409567398826,0.004881450137666737,0.0001361676282469233,0.00033825914044778165,0.03728796395861233,0.004543333728103139,0.011286266651048227,2.5177909994575507,0.02439904917352784,0.060610598182811226,0.043592124814264485,0.1395344229816741,0.04359212481426449
20.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,12107,201900,9878,0.014991332342743932,0.0006192805632039309,0.0015383782012088685,0.048925210500247646,0.0019552977674341535,0.004857228921784407,0.2743663695010253,0.026569455881165396,0.06600218733508956,-11.259774637671015,0.8232714330369159,2.0451196138137395,0.011124481592172136,0.00017686859854117195,0.0004393659556605547,0.011124481727601962,0.0001768686126078654,0.0004393659906041583,0.0028018906091650327,7.900267002149392e-05,0.00019625351192936033,0.0027724868482133995,6.902915025076088e-05,0.00017147791534799487,0.018838756924960762,0.002536537766367179,0.006301109122711658,2.496179668814875,0.04736375699217667,0.11765809491444444,0.014991332342743934,0.048925210500247646,0.014991332342743932
25.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,4730,201900,3915,0.005856859831599802,0.00084552985426251,0.0021004125973842617,0.019390787518573552,0.0021846033818114837,0.005426855645975211,0.24327586831353254,0.13994150043219797,0.3476339586625481,-13.14994033437884,4.6200597325753066,11.476864612229463,0.009889624788193033,0.001079774457303185,0.0026823084495715887,0.009889624893354872,0.0010797744638577226,0.002682308465853962,0.002207681100505094,0.00014291837044093857,0.00035502891371423916,0.0021713820136695476,0.00013802964305965253,0.0003428846416639201,0.014643505833034092,0.0010867134103756991,0.0026995457645790865,2.4049659994003982,0.19738506541507467,0.4903316847338928,0.005856859831599802,0.019390787518573552,0.005856859831599802
30.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,2557,201900,2139,0.00316617137196632,0.0007476110101791799,0.0018571687041058606,0.010594353640416047,0.002080874451487336,0.005169178698357475,0.13698986131791105,0.014414905294397816,0.035808609853123105,-17.299754195206035,0.9448337675536196,2.347097193315092,0.010038807031620916,0.001414218620325588,0.0035131138074103153,0.010038807207796102,0.0014142186104259384,0.003513113782818222,0.0019461005634123767,0.00017282905866678548,0.000429331182320472,0.0019091605489181044,0.0001699209586201568,0.0004221070613250989,0.012951935593349237,0.0009668906251807555,0.0024018894651493677,2.501042333121101,0.033463707738160695,0.08312845836735633,0.00316617137196632,0.010594353640416047,0.00316617137196632
